NAME,Lat,Lon,Date,Time,Load
Broadway & 79th St At Nw Corner (Downtown Only),40.78405533,-73.980065,,,1
Broadway & 79th St At Ne Corner (Uptown Only),40.78396433,-73.979672,,,1
Broadway & 86th St At Se Corner (Uptown Only),40.78812433,-73.976321,,,1
Broadway & 86th St At Nw Corner (Downtown Only),40.78850433,-73.97669,,,1
Lexington Ave & 68th St At Sw Corner,40.76777633,-73.964495,,,1
Lexington Ave & 68th St At Nw Corner,40.76799633,-73.964188,,,1
Lexington Ave & 68th St At Ne Corner,40.76786733,-73.963887,,,1
Lexington Ave & 77th St At Se Corner (Uptown Only),40.77349333,-73.959659,,,1
Lexington Ave & 77th St At Ne Corner (Uptown Only),40.77363133,-73.959659,,,1
Lexington Ave & 77th St At Sw Corner (Downtown Only),40.77366933,-73.960135,,,1
Lexington Ave & 77th St At Sw Corner (Downtown Only),40.77363633,-73.96006,,,1
Lexington Ave & 77th St At Nw Corner (Downtown Only),40.77377933,-73.960041,,,1
Central Park West & 81st St At Sw Corner,40.78196833,-73.971999,,,1
Central Park West & 81st St At Nw Corner,40.78224333,-73.971749,,,1
Central Park West & 86th St At Sw Corner,40.78529233,-73.96963,,,1
Central Park West & 86th St At Nw Corner,40.78547734,-73.969461,,,1
Central Park West & 88th St At Nw Corner,40.78675033,-73.968442,,,1
Broadway & 96th St At Sw Corner,40.79337233,-73.97297,,,1
Broadway & 96th St At Se Corner,40.79309633,-73.972695,,,1
Broadway & 96th St At Sw Corner,40.79447833,-73.972155,,,1
Broadway & 96th St At Se Corner,40.79432033,-73.971791,,,1
Central Park West & 96th St At Sw Corner,40.79169833,-73.965015,,,1
Central Park West & 97th St At Sw Corner,40.79231233,-73.964406,,,1
Broadway & 103rd St At Nw Corner,40.79930033,-73.968678,,,1
Broadway & 103rd St At Ne Corner,40.79922333,-73.968271,,,1
Broadway & 103rd St At Nw Corner,40.79939033,-73.968622,,,1
Broadway & Cathedral Pkwy At Se Corner (Uptown Only),40.80397633,-73.966623,,,1
Broadway & Cathedral Pkwy At Nw Corner (Downtown Only),40.80439033,-73.966786,,,1
Central Park West & 103rd St At Nw Corner,40.79625233,-73.961576,,,1
Frederick Douglass Blvd & 109th St At Ne Corner,40.80001133,-73.958458,,,1
Frederick Douglass Blvd & Cathedral Pkwy At Sw Corner,40.80087333,-73.958388,,,1
Broadway & 116th St At Nw Corner,40.80826433,-73.963937,,,1
Broadway & 116th St At Nw Corner,40.80838733,-73.963855,,,1
Broadway & 116th St At Ne Corner,40.80823033,-73.96351,,,1
Broadway & Tiemann Pl At Nw Corner,40.81568833,-73.958554,,,1
Lexington Ave & 86th St At Sw Corner (Downtown Only),40.77945333,-73.955812,,,1
Lexington Ave & 86th St At Nw Corner (Downtown Only),40.77968733,-73.955705,,,1
Lexington Ave & 96th St At Sw Corner,40.78586133,-73.951243,,,1
Lexington Ave & 96th St At Se Corner,40.78564633,-73.950899,,,1
Lexington Ave & 96th St At Nw Corner,40.78605133,-73.951036,,,1
Lexington Ave & 110th St At Sw Corner (Downtown Only),40.79481433,-73.944634,,,1
Beach 25th St & Rockaway Frwy At Sw Corner,40.5992145,-73.76186441,,,1
Lexington Ave & 110th St At Se Corner (Uptown Only),40.79468533,-73.94429,,,1
Frederick Douglass Blvd & 116th St At Sw Corner (Downtown Only),40.80432933,-73.95563,,,1
Frederick Douglass Blvd & 116th St At Se Corner (Uptown Only),40.80419133,-73.955141,,,1
Lenox Ave & 111th St At Nw Corner,40.79900533,-73.952083,,,1
Lenox Ave & 116th St At Sw Corner (Downtown Only),40.80196133,-73.949924,,,1
Lenox Ave & 116th St At Se Corner (Uptown Only),40.80184233,-73.949637,,,1
Lenox Ave & 116th St At Ne Corner (Uptown Only),40.80209833,-73.949443,,,1
Frederick Douglass Blvd & 116th St At Ne Corner (Uptown Only),40.80442533,-73.955059,,,1
Saint Nicholas Ave & 125th St At Sw Corner,40.81065633,-73.952866,,,1
Saint Nicholas Ave & 125th St At Nw Corner,40.81099533,-73.952609,,,1
Saint Nicholas Ave & 125th St At Ne Corner,40.81088033,-73.952345,,,1
Saint Nicholas Ave & 126th St At Nw Corner,40.81157633,-73.952201,,,1
Saint Nicholas Ave & 127th St At Sw Corner,40.81195733,-73.951736,,,1
Lexington Ave & 116th St At Sw Corner (Downtown Only),40.79848133,-73.941866,,,1
Lexington Ave & 116th St At Nw Corner (Downtown Only),40.79886233,-73.94159,,,1
Lexington Ave & 116th St At Ne Corner (Uptown Only),40.79872433,-73.941421,,,1
Lenox Ave & 125th St At Se Corner (Uptown Only),40.80755933,-73.945445,,,1
Lenox Ave & 125th St At Ne Corner (Uptown Only),40.80786333,-73.945238,,,1
Broadway & 137th St At Sw Corner (Downtown Only),40.82135633,-73.9544,,,1
Broadway & 137th St At Nw Corner (Downtown Only),40.82157033,-73.954237,,,1
Broadway & 137th St At Ne Corner (Uptown Only),40.82157933,-73.953748,,,1
Broadway & 145th St At Sw Corner (Uptown Only),40.82621933,-73.950375,,,1
Broadway & 145th St At Nw Corner (Uptown Only),40.82648233,-73.950126,,,1
Saint Nicholas Ave & 135th St At Sw Corner (Downtown Only),40.81710733,-73.948254,,,1
Saint Nicholas Ave & 135th St At Sw Corner (Uptown Only),40.81690233,-73.94784,,,1
Edgecombe Ave & 135th St At Ne Corner (Uptown Only),40.81717433,-73.947689,,,1
Saint Nicholas Ave & 137th St At Se Corner (Uptown Only),40.81837433,-73.947192,,,1
Lenox Ave & 135th St At Sw Corner (Downtown Only),40.81403333,-73.941087,,,1
Saint Nicholas Ave & 145th St At Nw Corner,40.82422733,-73.944874,,,1
Saint Nicholas Ave & 145th St At Ne Corner,40.82405033,-73.944445,,,1
Saint Nicholas Ave & 146th St At Nw Corner,40.82485133,-73.944422,,,1
Lexington Ave & 125th St At Sw Corner,40.80426833,-73.937634,,,1
Lexington Ave & 125th St At Se Corner,40.80417333,-73.937422,,,1
Lexington Ave & 125th St At Ne Corner,40.80448233,-73.937215,,,1
Lenox Ave & 135th St At Nw Corner (Downtown Only),40.81430033,-73.940905,,,1
Lenox Ave & 135th St At Ne Corner (Uptown Only),40.81417633,-73.940616,,,1
Lenox Ave & 145th St At Se Corner (Exit Only),40.82017833,-73.936245,,,1
Lenox Ave & 145th St At Nw Corner (Downtown Only),40.82064033,-73.936276,,,1
Adam C. Powell Blvd & 149th St At Ne Corner,40.82418833,-73.936928,,,1
Broadway & 157th St At Nw Corner (Downtown Only),40.83426733,-73.945166,,,1
Saint Nicholas Ave & 155th St At Sw Corner,40.83075633,-73.941572,,,1
Saint Nicholas Ave & 155th St At Sw Corner,40.83085333,-73.941594,,,1
Saint Nicholas Ave & 155th St At Nw Corner,40.83119633,-73.941594,,,1
Saint Nicholas Ave & 155th St At Nw Corner,40.83121333,-73.941534,,,1
Broadway & 157th St At Se Corner (Uptown Only),40.83389533,-73.944707,,,1
Amsterdam Ave & 161st St At Se Corner (Downtown Only),40.83520633,-73.940144,,,1
Saint Nicholas Ave & 161st St At Ne Corner (Uptown Only),40.83528733,-73.939622,,,1
Broadway & 168th St At Sw Corner,40.84087833,-73.940193,,,1
Broadway & 168th St At Se Corner,40.84072933,-73.939741,,,1
Saint Nicholas Ave & 169th St At Nw Corner,40.84186133,-73.939552,,,1
Saint Nicholas Ave & 169th St At Nw Corner,40.84191333,-73.939454,,,1
Fort Washington Ave & 175th St At Sw Corner,40.84638125,-73.94024835,,,1
Fort Washington Ave & 175th St At Se Corner,40.84642433,-73.939877,,,1
Fort Washington Ave & 177th St At Sw Corner,40.84781333,-73.939732,,,1
Fort Washington Ave & 177th St At Ne Corner,40.84785933,-73.939303,,,1
Fort Washington Ave & 181st St At Sw Corner,40.85079633,-73.93845,,,1
Fort Washington Ave & 181st St At Se Corner,40.85072533,-73.938212,,,1
Saint Nicholas Ave & 181st St At Se Corner,40.84917233,-73.93371,,,1
6th Ave & 40th St At Ne Corner,40.75354633,-73.984779,,,1
6th Ave & 42nd St At Se Corner,40.75460934,-73.983894,,,1
8th Ave & 42nd St At Ne Corner,40.75728633,-73.989582,,,1
8th Ave & 43rd St At Sw Corner,40.75792933,-73.989547,,,1
8th Ave & 44th St At Nw Corner,40.75868533,-73.98899,,,1
8th Ave & 44th St At Se Corner,40.75840133,-73.988673,,,1
7th Ave & 41st St At Se Corner,40.75524833,-73.987362,,,1
7th Ave & 42nd St At Sw Corner,40.75604233,-73.987242,,,1
Broadway & 43rd St At Sw Corner,40.75647633,-73.986311,,,1
8th Ave & 49th St At Sw Corner (Downtown Only),40.76169133,-73.986805,,,1
8th Ave & 50th St At Nw Corner (Downtown Only),40.76245233,-73.986299,,,1
6th Ave & 33rd St At Sw Corner,40.74896733,-73.98854149,,,1
Nassau St & Frankfort St At Se Corner,40.71181733,-74.005053,,,1
7th Ave & 47th St At Se Corner (Uptown Only),40.75902033,-73.984371,,,1
Broadway & 47th St At Ne Corner (Downtown Only),40.75952733,-73.984889,,,1
8th Ave & 50th St At Se Corner (Uptown Only),40.76208533,-73.985829,,,1
8th Ave & 50th St At Ne Corner (Uptown Only),40.76221633,-73.985757,,,1
Broadway & 50th St At Nw Corner (Downtown Only),40.76156133,-73.984154,,,1
7th Ave & 49th St At Sw Corner (Downtown Only),40.76048733,-73.98396,,,1
7th Ave & 49th St At Ne Corner (Uptown Only),40.76048233,-73.98343,,,1
Broadway & 50th St At Ne Corner (Uptown Only),40.76136733,-73.983782,,,1
5th Ave & 42nd St At Sw Corner,40.75340933,-73.98113,,,1
103rd St & 159th Ave At Ne Corner,40.6605503,-73.83053219,,,1
Park Ave & 42nd St At Sw Corner,40.75218434,-73.97804803,,,1
Park Ave & 42nd St At Se Corner,40.75174133,-73.977691,,,1
3rd Ave & 53rd St At Se Corner,40.75747531,-73.96925547,,,1
6th Ave & 47th St At Ne Corner,40.75798133,-73.98154,,,1
6th Ave & 48th St At Ne Corner,40.75861533,-73.981095,,,1
6th Ave & 48-49th Sts At W Corner,40.75910533,-73.981252,,,1
6th Ave & 49th St At Nw Corner,40.75943433,-73.981001,,,1
6th Ave & 50th St At Nw Corner,40.76012533,-73.980499,,,1
7th Ave & 53rd St At Ne Corner,40.76293133,-73.981597,,,1
5th Ave & 53rd St At Se Corner,40.76026733,-73.975638,,,1
Lexington Ave & 51st St At Nw Corner,40.75730233,-73.972125,,,1
Lexington Ave & 51st St At Se Corner,40.75696733,-73.971709,,,1
Lexington Ave & 51st St At Ne Corner,40.75704433,-73.971542,,,1
Lexington Ave & 53rd St At Se Corner,40.75811743,-73.9708125,,,1
3rd Ave & 53rd St At Ne Corner,40.75767333,-73.969102,,,1
Lexington Ave & 59th St At Se Corner,40.76211733,-73.968132,,,1
Lexington Ave & 59th St At Nw Corner,40.76239833,-73.968339,,,1
3rd Ave & 60th St At Sw Corner,40.76209233,-73.96634,,,1
3rd Ave & 60th St At Nw Corner,40.76235933,-73.966145,,,1
3rd Ave & 60th St At Ne Corner,40.76226433,-73.965895,,,1
8th Ave & 58th St At Ne Corner,40.76736733,-73.982137,,,1
Broadway & 60th St At Sw Corner,40.76877733,-73.982106,,,1
7th Ave & 55th St At Nw Corner,40.76437233,-73.981153,,,1
7th Ave & 55th St At Se Corner,40.76407633,-73.980802,,,1
7th Ave & 57th St At Sw Corner,40.76539133,-73.980307,,,1
7th Ave & 57th St At Nw Corner,40.76579633,-73.980012,,,1
6th Ave & 56th St At Sw Corner,40.76357133,-73.977897,,,1
Cohancy St & North Conduit Ave At Ne Corner,40.66707968,-73.83368865,,,1
Broadway & 50th St At Se Corner (Uptown Only),40.76111125,-73.98343648,,,1
Columbus Circle & 59th St At Se Corner,40.76762933,-73.981435,,,1
Columbus Circle & 59th St At Se Corner,40.76768633,-73.981335,,,1
6th Ave & 56th St At Se Corner,40.76346533,-73.977667,,,1
6th Ave & 56th St At Nw Corner,40.76382633,-73.97772,,,1
6th Ave & 56th St At Ne Corner,40.76388376,-73.97730497,,,1
6th Ave & 57th St At Nw Corner,40.76464033,-73.977126,,,1
Grand Army Plaza & Central Park South At Ne Corner,40.76479933,-73.973839,,,1
Grand Army Plaza & Central Park South At Ne Corner,40.76477033,-73.97377,,,1
5th Ave & 60th St At Se Corner,40.76466533,-73.972178,,,1
Lexington Ave & 63rd St At Sw Corner,40.76473833,-73.966557,,,1
Centre St & Brooklyn Bridge Approach At Nw Corner,40.71268733,-74.004999,,,1
Centre St & Brooklyn Bridge Approach At Nw Corner,40.71286633,-74.004803,,,1
Centre St & Reade St At Nw Corner,40.71383133,-74.00384,,,1
Lafayette St & Duane St At Ne Corner,40.71429533,-74.003151,,,1
6th Ave & 47th St At Se Corner,40.7578017,-73.98178818,,,1
6th Ave & 48th St At Sw Corner,40.75862367,-73.98156644,,,1
6th Ave & 23rd St At Nw Corner (Downtown Only),40.74306615,-73.99297065,,,1
6th Ave & 23rd St At Se Corner (Uptown Only),40.74271499,-73.9926174,,,1
6th Ave & 23rd St At Sw Corner (Downtown Only),40.74292184,-73.99306554,,,1
St. John La & Laight St At Se Corner,40.72165133,-74.005634,,,1
6th Ave & West Broadway At Nw Corner,40.72075833,-74.005399,,,1
Thompson St & Canal St At Ne Corner,40.72196733,-74.005133,,,1
Broadway & Canal St At Se Corner,40.71922733,-74.001852,,,1
Broadway & Canal St At Sw Corner,40.71942433,-74.002142,,,1
Broadway & Canal St At Sw Corner,40.71938833,-74.002087,,,1
Broadway & Canal St At Nw Corner,40.71963233,-74.002001,,,1
Lafayette St & Canal St At Nw Corner,40.71863833,-74.000623,,,1
Canal St & Varick St At Ne Corner (Uptown Only),40.72249733,-74.005994,,,1
6th Ave & Vandam St At Sw Corner,40.72620833,-74.00399,,,1
Varick St & King St At Nw Corner (Downtown Only),40.72798333,-74.00565,,,1
Varick St & Houston St At Sw Corner (Downtown Only),40.72856133,-74.00554,,,1
Varick St & King St At Se Corner (Uptown Only),40.72773933,-74.005305,,,1
Varick St & King St At Ne Corner (Uptown Only),40.72798933,-74.005258,,,1
Varick St & Houston St At Nw Corner (Downtown Only),40.72868633,-74.005517,,,1
Varick St & Houston St At Ne Corner (Uptown Only),40.72865633,-74.005086,,,1
Lafayette St & Spring St At Sw Corner (Downtown Only),40.72239033,-73.997437,,,1
Lafayette St & Spring St At Ne Corner (Uptown Only),40.72223533,-73.996818,,,1
Chrystie St & Grand St At Ne Corner,40.71819133,-73.993577,,,1
Bowery & Delancey St At Se Corner,40.72000533,-73.993581,,,1
Bowery & Delencey St At Ne Corner,40.72030533,-73.993428,,,1
Broadway & Prince St At Nw Corner (Downtown Only),40.72435633,-73.997891,,,1
Broadway & Prince St At Se Corner (Uptown Only),40.72412333,-73.99768,,,1
"Broadway & Houston St At Ne Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",40.72520233,-73.996583,,,1
"Lafayette St & Houston St At Sw Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",40.72498733,-73.995628,,,1
"Crosby St & Houston St At Se Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",40.72501133,-73.995745,,,1
"Crosby St & Houston St At Ne Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",40.72534433,-73.995612,,,1
"Lafayette St & Bleecker St At Nw Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",40.72604733,-73.994759,,,1
Lafayette St & Mulberry St At Sw Corner (Uptown Only),40.72572633,-73.994579,,,1
Lafayette St & Mulberry St At Ne Corner (Uptown Only),40.72584533,-73.99432,,,1
Chrystie St & Houston St At Sw Corner,40.72366533,-73.991651,,,1
Broadway & Waverly Pl At Nw Corner (Downtown Only),40.72978633,-73.99325,,,1
Broadway & Waverly Pl At Ne Corner (Uptown Only),40.72969133,-73.993038,,,1
Broadway & 8th St At Se Corner (Uptown Only),40.73047733,-73.992286,,,1
Lafayette St & Astor Pl At Nw Corner (Downtown Only),40.72996873,-73.99141039,,,1
4th Ave & East 8th St At Ne Corner (Uptown Only),40.73008433,-73.990838,,,1
7th Ave & Christopher St At Sw Corner (Downtown Only),40.73346733,-74.003076,,,1
7th Ave & Christopher St At Nw Corner (Downtown Only),40.73363433,-74.003123,,,1
7th Ave & West 4th St At Se Corner (Uptown Only),40.73340233,-74.002748,,,1
6th Ave & West 3rd St At Nw Corner,40.73113333,-74.001534,,,1
Broadway & 8th St At Sw Corner (Downtown Only),40.73063833,-73.992717,,,1
Broadway & 8th St At Nw Corner (Downtown Only),40.73076933,-73.992615,,,1
Rutgers St & Madison Ave At Nw Corner,40.71272733,-73.990126,,,1
Essex St & Canal St At Ne Corner,40.71440433,-73.989918,,,1
Essex St & Delancey St At Se Corner,40.7182075,-73.98827347,,,1
Norfolk St & Delancey St At Nw Corner,40.71855133,-73.987623,,,1
Allen St & Houston St At Sw Corner,40.72280733,-73.988942,,,1
1st Ave & Houston St At Nw Corner,40.72320033,-73.988863,,,1
Greenwich St & Morris St At Ne Corner (Uptown Only),40.70631478,-74.01405562,,,1
Lafayette St & Canal St At Nw Corner,40.71858934,-74.00055194,,,1
Lafayette St & Canal St At Se Corner,40.71815509,-74.00031694,,,1
Church St & Dey St At Sw Corner (Downtown Only),40.71120575,-74.0112755,,,1
Smith St & 2nd St At Nw Corner,40.67920153,-73.99570722,,,1
Smith St & President St At Se Corner,40.68079734,-73.99433339,,,1
Smith St & Warren St At Ne Corner (To Manhattan And Queens Only),40.68544733,-73.991114,,,1
Smith St & Bergen St At Sw Corner (To Coney Island Only),40.68673433,-73.99061,,,1
Smith St & Bergen St At Nw Corner (To Coney Island Only),40.68687633,-73.990513,,,1
9 Greene Avenue (To Manhattan Only),40.68598133,-73.972987,,,1
1200 Morrison Avenue,40.82967633,-73.874541,,,1
Intersection Of Archer Avenue And 153 Street,40.70182033,-73.801873,,,1
103-07 Roosevelt Avenue,40.75006233,-73.862198,,,1
926 Broadway,40.69702333,-73.935736,,,1
101 Brighton Beach Avenue,40.57651833,-73.967672,,,1
1117 Broadway,40.69388633,-73.929471,,,1
1627 Broadway (Downtown Only),40.76143233,-73.98437,,,1
214 North 7 Street,40.71684333,-73.956301,,,1
1293 Fulton Street (To Manhattan Only),40.68052584,-73.94944335,,,1
820 8 Avenue,40.66599933,-73.979256,,,1
566 Lorimer Street,40.71393933,-73.949229,,,1
29-00 Northern Boulevard,40.74883533,-73.93704,,,1
349 Liberty Avenue,40.67446233,-73.896714,,,1
47 Pine Street,40.70675485,-74.00880373,,,1
192 Broadway (Enter On John St.),40.71016233,-74.009156,,,1
565 Broadway (Downtown Only),40.72426033,-73.997977,,,1
3010 Beverly Road (To Manhattan Only),40.64503433,-73.948795,,,1
1 Whitehall Street,40.70160556,-74.01333346,,,1
567 Marcy Avenue,40.69550433,-73.949071,,,1
1021 Nostrand Avenue,40.66323833,-73.950674,,,1
1422 St Nicholas Avenue,40.84942433,-73.933339,,,1
266 Broadway (To Queens And Canarsie Only),40.70869997,-73.95912626,,,1
1220 6 Avenue,40.75899633,-73.980788,,,1
Jackson Ave & 50th Ave At Sw Corner (To Flushing Only),40.74242433,-73.953147,,,1
Vanderbilt Ave & 42nd St At Se Corner,40.75227938,-73.97827999,,,1
Broadway & 40th St At Sw Corner,40.75433533,-73.987097,,,1
6th Ave & 42nd St At Nw Corner,40.75533371,-73.98393426,,,1
Lexington Ave & 96th St At Ne Corner,40.78590333,-73.950698,,,1
Lexington Ave & 51st St At Sw Corner,40.75715333,-73.972143,,,1
Centre St & Reade St At Nw Corner,40.71389033,-74.003637,,,1
Broadway & 14th St At Ne Corner,40.73533233,-73.99105,,,1
Park Ave & 33rd St At Se Corner (Uptown Only),40.74624233,-73.9816,,,1
101 East 14 Street,40.73436133,-73.98928,,,1
Lexington Ave & 116th St At Se Corner (Uptown Only),40.79841933,-73.941634,,,1
168th St & Hillside Ave At Ne Corner,40.71018433,-73.79473,,,1
180th St & Hillside Ave At Nw Corner,40.71306033,-73.782651,,,1
Beach 67th St & Rockaway Frwy At Nw Corner,40.59113433,-73.796517,,,1
Beach 36th & Edgemere Ave At Se Corner,40.59522633,-73.768247,,,1
Van Sinderen Ave & Livonia Ave At Sw Corner,40.66361594,-73.90058385,,,1
Lefferts Blvd & Liberty Ave At Nw Corner,40.68620833,-73.824521,,,1
18th Ave & 85th St At Ne Corner,40.60782033,-74.00157,,,1
Grand Concourse & 203rd St At Ne Corner,40.87399733,-73.886504,,,1
White Plains Rd & Allerton Ave At Nw Corner,40.86553733,-73.867524,,,1
Castle Hill Ave & Westchester Ave At Sw Corner,40.83409233,-73.851788,,,1
White Plains Rd & 241st St At Nw Corner,40.90357833,-73.850418,,,1
63rd Dr & Queens Blvd At Nw Corner,40.73007033,-73.861428,,,1
Court St & Joralemon St At Nw Corner,40.69262819,-73.99106492,,,1
Lafayette St & Canal St At Se Corner,40.71819733,-74.000388,,,1
Canal St & Varick St At Ne Corner (Uptown Only),40.72256933,-74.00608,,,1
Throop Ave & Fulton St At Ne Corner (To Manhattan Only),40.67995374,-73.9400625,,,1
Grand Concourse & 138th St At Nw Corner,40.8132942,-73.92990842,,,1
70th Rd & Queens Blvd At Nw Corner,40.72221834,-73.844988,,,1
Parsons Blvd & Hillside Ave At Se Corner,40.70758333,-73.802587,,,1
Beach 89th St & Rockaway Frwy At Sw Corner,40.58795133,-73.813556,,,1
Britton Ave & Broadway At Sw Corner,40.74283456,-73.88298047,,,1
23rd St & 45th Rd At Se Corner,40.74613033,-73.945334,,,1
35th St & 38th Ave At Sw Corner (To Manhattan And Brooklyn Only),40.75218333,-73.929232,,,1
21st St & 41st Ave At Nw Corner,40.75413133,-73.942491,,,1
8th Ave & 25th St At Se Corner,40.74642733,-73.99735,,,1
8th Ave & 35th St At Ne Corner,40.75279633,-73.992669,,,1
Park Ave & 22nd St At Ne Corner (Uptown Only),40.73947733,-73.986562,,,1
613 8 Avenue,40.75598933,-73.991049,,,1
21st St & 49th Ave At Ne Corner,40.74249454,-73.94857258,,,1
Lexington Ave & 103rd St At Sw Corner,40.79024133,-73.947854,,,1
8th Ave & 42nd St At Nw Corner,40.75746333,-73.989984,,,1
7th Ave & 42nd St At Nw Corner,40.75624162,-73.98713328,,,1
Lexington Ave & 51st St At Se Corner,40.75700833,-73.971798,,,1
Lafayette St & Canal St At Ne Corner,40.71835833,-74.000216,,,1
4th Ave & 14th St At Sw Corner,40.73452233,-73.990283,,,1
8th Ave & 40th St At Nw Corner,40.75610133,-73.990887,,,1
6th Ave & 32nd St At Ne Corner,40.74856333,-73.988485,,,1
Broadway & 40th St At Nw Corner,40.75450733,-73.987108,,,1
Broadway & Fulton St At Nw Corner,40.71111533,-74.009375,,,1
104-02 102 Street,40.68128933,-73.83873,,,1
101 East 14 Street (Enter On E 14th St),40.73515933,-73.989789,,,1
117 East 41 Street,40.75135233,-73.976396,,,1
Broadway & 42nd St At Se Corner,40.75557533,-73.986311,,,1
7th Ave & 55th St At Sw Corner,40.76425733,-73.981235,,,1
Fort Greene Pl & Lafayette Ave At Ne Corner,40.68714754,-73.97626385,,,1
77th St & Liberty Ave At Ne Corner,40.67945733,-73.86007,,,1
Autumn Ave & Jamaica Ave At Se Corner,40.69020333,-73.871614,,,1
103rd St & 159th Ave At Se Corner,40.6603722,-73.83036901,,,1
Turnbull Ave & E 105th St At Se Corner,40.65120912,-73.89891028,,,1
Van Sinderen Ave & Livonia Ave At Sw Corner,40.66334876,-73.90052578,,,1
Lirr Bay Ridge Divide & Belmont Ave At Nw Corner,40.66978369,-73.90231907,,,1
88th St & Liberty Ave At Ne Corner,40.68001997,-73.85051963,,,1
95th St & Jamaica Ave At Sw Corner,40.69414933,-73.850468,,,1
97th St & Liberty Ave At Sw Corner,40.68079833,-73.842563,,,1
104th St & Liberty Ave At Ne Corner,40.68216333,-73.836971,,,1
109th St & Liberty Ave At Nw Corner,40.68428033,-73.832856,,,1
116th St & Liberty Ave At Nw Corner,40.68595333,-73.827008,,,1
121st St & Jamaica Ave At Nw Corner,40.70052033,-73.829231,,,1
123rd St & Jamaica Ave At Nw Corner,40.70077434,-73.82754364,,,1
4th Ave & 95th St At Nw Corner,40.61617133,-74.031225,,,1
4th Ave & 93th St At Ne Corner,40.61752933,-74.030295,,,1
4th Ave & 86th St At Se Corner,40.62254533,-74.02832,,,1
4th Ave & 77th St At Ne Corner,40.62948033,-74.025453,,,1
18th Ave & 85th St At Se Corner,40.60764733,-74.001507,,,1
New Utrecht Ave & 79th St At Ne Corner,40.61284133,-74.000593,,,1
20th Ave & 86th St At Se Corner,40.60446033,-73.998256,,,1
20th Ave & 86th St At Nw Corner,40.60478233,-73.998264,,,1
Bay Pkwy & 86th St At Se Corner,40.60177933,-73.993786,,,1
New Utrecht Ave & 71st St At Ne Corner,40.61895233,-73.99885,,,1
17th Ave & 64th St At Ne Corner,40.62132133,-73.991492,,,1
14th Ave & 61st St At Ne Corner,40.62718433,-73.996512,,,1
63rd St & 15th Ave At Se Corner,40.62427733,-73.995946,,,1
New Utrecht Ave & 55th St At Se Corner,40.63140433,-73.995319,,,1
Stillwell Ave & Mermaid Ave At Se Corner,40.57695233,-73.981115,,,1
West 6th St & Neptune Ave At Nw Corner,40.58054769,-73.97477776,,,1
Stillwell Ave & Bay 50th St At Se Corner,40.58813233,-73.983489,,,1
25th Ave & 86th St At Sw Corner,40.59788333,-73.987402,,,1
25th Ave & 86th St At Nw Corner,40.59809233,-73.987199,,,1
Mcdonald Ave & Avenue X At Ne Corner,40.59039733,-73.974021,,,1
8th St & Avenue T At Se Corner,40.59851233,-73.979335,,,1
Ocean Pkwy & Brighton Beach Rd At Se Corner,40.57617333,-73.968008,,,1
Branch 6 St & Brighton Beach Rd At Sw Corner,40.57742233,-73.961656,,,1
Branch 7 St & Brighton Beach Rd At Se Corner,40.57768333,-73.960383,,,1
Mcdonald Ave & Gravesend Neck Rd At Se Corner,40.59507333,-73.973347,,,1
Bay Pkwy & 66th St At Se Corner,40.61307733,-73.982201,,,1
8th St & Avenue O At Ne Corner,40.61054433,-73.981618,,,1
18th Ave & 64th St At Nw Corner,40.62003733,-73.989402,,,1
Mcdonald Ave & Avenue M At Sw Corner,40.61610033,-73.974519,,,1
Mcdonald Ave & Bay Pkwy At Se Corner,40.62087733,-73.975127,,,1
Mcdonald Ave & Avenue S At Nw Corner,40.60209533,-73.972672,,,1
Mcdonald Ave & Kings Hwy At Se Corner,40.60400733,-73.972077,,,1
Mcdonald Ave & Avenue P At Ne Corner,40.60904133,-73.972904,,,1
15th St & Kings Hwy At Ne Corner,40.60905433,-73.957823,,,1
15th St & Avenue H At Se Corner,40.62988733,-73.961916,,,1
15th St & Sheepshead Bay Rd At Se Corner,40.58734033,-73.954193,,,1
15th St & Avenue U At Se Corner,40.59878033,-73.95601,,,1
4th Ave & Bay Ridge Ave At Ne Corner,40.63473433,-74.023329,,,1
4th Ave & 60th St At Sw Corner,40.64070933,-74.018764,,,1
4th Ave & 59th St At Nw Corner,40.64174033,-74.017732,,,1
4th Ave & 53rd St At Sw Corner,40.64453433,-74.014769,,,1
4th Ave & 53rd St At Se Corner,40.64437933,-74.014581,,,1
4th Ave & 52nd St At Nw Corner,40.64567733,-74.013659,,,1
4th Ave & 45th St At Ne Corner,40.64930533,-74.009444,,,1
New Utrecht Ave & 50th St At Ne Corner,40.63613733,-73.994658,,,1
9th Ave & New Utrecht Ave At Ne Corner,40.64631333,-73.994496,,,1
4th Ave & 36th St At Nw Corner,40.65464733,-74.004293,,,1
4th Ave & 25th St At Se Corner (To Manhattan Only),40.66030033,-73.997973,,,1
4th Ave & Prospect Ave At Ne Corner (To Manhattan Only),40.66531631,-73.99271416,,,1
Mcdonald Ave & Cortelyou Rd At Sw Corner,40.63698433,-73.978499,,,1
Mcdonald Ave & Church Ave At Nw Corner,40.64313233,-73.979662,,,1
