Name,Lat,Lon,Date,Time,Number
MG,-19.89937,-43.94393,6/13/2015,21:18:15,1
MG,-19.89937,-43.94393,6/13/2015,21:18:15,1
MG,-19.89937,-43.94393,6/13/2015,21:18:15,1
MG,-19.89937,-43.94393,6/13/2015,21:18:15,1
MG,-19.89937,-43.94393,6/13/2015,21:18:15,1
MG,-19.8595,-43.96881,6/14/2015,21:18:15,1
MG,-19.8595,-43.96881,6/14/2015,21:18:15,1
MG,-19.8595,-43.96881,6/14/2015,21:18:15,1
MG,-19.8595,-43.96881,6/14/2015,21:18:15,1
MG,-19.8595,-43.96881,6/14/2015,21:18:15,1
MG,-19.8595,-43.96881,6/14/2015,21:18:15,1
MG,-19.8595,-43.96881,6/14/2015,21:18:15,1
MG,-19.89676,-43.9476,6/15/2015,21:18:15,1
MG,-19.89676,-43.9476,6/15/2015,21:18:15,1
MG,-19.89676,-43.9476,6/15/2015,21:18:15,1
MG,-19.89676,-43.9476,6/15/2015,21:18:15,1
MG,-19.89676,-43.9476,6/15/2015,21:18:15,1
MG,-19.89676,-43.9476,6/15/2015,21:18:15,1
MG,-19.89676,-43.9476,6/15/2015,21:18:15,1
MG,-19.86212,-43.96893,6/16/2015,21:18:15,1
MG,-19.86212,-43.96893,6/16/2015,21:18:15,1
MG,-19.86212,-43.96893,6/16/2015,21:18:15,1
MG,-19.86212,-43.96893,6/16/2015,21:18:15,1
MG,-19.86212,-43.96893,6/16/2015,21:18:15,1
MG,-19.86212,-43.96893,6/16/2015,21:18:15,1
MG,-19.86212,-43.96893,6/16/2015,21:18:15,1
MG,-19.88839,-43.96915,6/17/2015,21:18:17,1
MG,-19.88839,-43.96915,6/17/2015,21:18:17,1
MG,-19.88839,-43.96915,6/17/2015,21:18:17,1
MG,-19.88839,-43.96915,6/17/2015,21:18:17,1
MG,-19.88839,-43.96915,6/17/2015,21:18:17,1
MG,-19.88839,-43.96915,6/17/2015,21:18:17,1
MG,-19.88839,-43.96915,6/17/2015,21:18:17,1
MG,-19.90748,-43.95074,6/18/2015,21:18:17,1
MG,-19.90748,-43.95074,6/18/2015,21:18:17,1
MG,-19.90748,-43.95074,6/18/2015,21:18:17,1
MG,-19.90748,-43.95074,6/18/2015,21:18:17,1
MG,-19.90748,-43.95074,6/18/2015,21:18:17,1
MG,-19.90748,-43.95074,6/18/2015,21:18:17,1
MG,-19.90748,-43.95074,6/18/2015,21:18:17,1
MG,-19.93094,-43.93225,6/19/2015,21:18:17,1
MG,-19.93094,-43.93225,6/19/2015,21:18:17,1
MG,-19.93094,-43.93225,6/19/2015,21:18:17,1
MG,-19.93094,-43.93225,6/19/2015,21:18:17,1
MG,-19.93094,-43.93225,6/19/2015,21:18:17,1
MG,-19.93094,-43.93225,6/19/2015,21:18:17,1
MG,-19.93094,-43.93225,6/19/2015,21:18:17,1
MG,-19.86875,-43.955,6/20/2015,21:18:18,1
MG,-19.86875,-43.955,6/20/2015,21:18:18,1
MG,-19.86875,-43.955,6/20/2015,21:18:18,1
MG,-19.86875,-43.955,6/20/2015,21:18:18,1
MG,-19.86875,-43.955,6/20/2015,21:18:18,1
MG,-19.86875,-43.955,6/20/2015,21:18:18,1
MG,-19.86875,-43.955,6/20/2015,21:18:18,1
MG,-19.86212,-43.96893,6/21/2015,21:18:22,1
MG,-19.86212,-43.96893,6/21/2015,21:18:22,1
MG,-19.86212,-43.96893,6/21/2015,21:18:22,1
MG,-19.86212,-43.96893,6/21/2015,21:18:22,1
MG,-19.86212,-43.96893,6/21/2015,21:18:22,1
MG,-19.86212,-43.96893,6/21/2015,21:18:22,1
MG,-19.86212,-43.96893,6/21/2015,21:18:22,1
MG,-19.93618,-43.93602,6/22/2015,21:18:22,1
MG,-19.93618,-43.93602,6/22/2015,21:18:22,1
MG,-19.93618,-43.93602,6/22/2015,21:18:22,1
MG,-19.93618,-43.93602,6/22/2015,21:18:22,1
MG,-19.93618,-43.93602,6/22/2015,21:18:22,1
MG,-19.93618,-43.93602,6/22/2015,21:18:22,1
MG,-19.93618,-43.93602,6/22/2015,21:18:22,1
MG,-19.86119,-43.95187,6/23/2015,21:18:23,1
MG,-19.86119,-43.95187,6/23/2015,21:18:23,1
MG,-19.86119,-43.95187,6/23/2015,21:18:23,1
MG,-19.86119,-43.95187,6/23/2015,21:18:23,1
MG,-19.86119,-43.95187,6/23/2015,21:18:23,1
MG,-19.86119,-43.95187,6/23/2015,21:18:23,1
MG,-19.86119,-43.95187,6/23/2015,21:18:23,1
MG,-19.84206,-43.96517,6/24/2015,21:18:23,1
MG,-19.84206,-43.96517,6/24/2015,21:18:23,1
MG,-19.84206,-43.96517,6/24/2015,21:18:23,1
MG,-19.84206,-43.96517,6/24/2015,21:18:23,1
MG,-19.84206,-43.96517,6/24/2015,21:18:23,1
MG,-19.84206,-43.96517,6/24/2015,21:18:23,1
MG,-19.84206,-43.96517,6/24/2015,21:18:23,1
MG,-19.918965,-43.941342,6/25/2015,21:18:23,1
MG,-19.918965,-43.941342,6/25/2015,21:18:23,1
MG,-19.918965,-43.941342,6/25/2015,21:18:23,1
MG,-19.918965,-43.941342,6/25/2015,21:18:23,1
MG,-19.918965,-43.941342,6/25/2015,21:18:23,1
MG,-19.918965,-43.941342,6/25/2015,21:18:23,1
MG,-19.918965,-43.941342,6/25/2015,21:18:23,1
MG,-19.86212,-43.96893,6/26/2015,21:18:27,1
MG,-19.86212,-43.96893,6/26/2015,21:18:27,1
MG,-19.86212,-43.96893,6/26/2015,21:18:27,1
MG,-19.86212,-43.96893,6/26/2015,21:18:27,1
MG,-19.86212,-43.96893,6/26/2015,21:18:27,1
MG,-19.86212,-43.96893,6/26/2015,21:18:27,1
MG,-19.86212,-43.96893,6/26/2015,21:18:27,1
MG,-19.93897,-43.93381,6/27/2015,21:18:27,1
MG,-19.93897,-43.93381,6/27/2015,21:18:27,1
MG,-19.93897,-43.93381,6/27/2015,21:18:27,1
MG,-19.93897,-43.93381,6/27/2015,21:18:27,1
MG,-19.93897,-43.93381,6/27/2015,21:18:27,1
MG,-19.93897,-43.93381,6/27/2015,21:18:27,1
MG,-19.93897,-43.93381,6/27/2015,21:18:27,1
MG,-19.8603,-43.9406,6/28/2015,21:18:28,1
MG,-19.8603,-43.9406,6/28/2015,21:18:28,1
MG,-19.8603,-43.9406,6/28/2015,21:18:28,1
MG,-19.8603,-43.9406,6/28/2015,21:18:28,1
MG,-19.8603,-43.9406,6/28/2015,21:18:28,1
MG,-19.8603,-43.9406,6/28/2015,21:18:28,1
MG,-19.8603,-43.9406,6/28/2015,21:18:28,1
MG,-19.90436,-43.93823,6/29/2015,21:18:28,1
MG,-19.90436,-43.93823,6/29/2015,21:18:28,1
MG,-19.90436,-43.93823,6/29/2015,21:18:28,1
MG,-19.90436,-43.93823,6/29/2015,21:18:28,1
MG,-19.90436,-43.93823,6/29/2015,21:18:28,1
MG,-19.90436,-43.93823,6/29/2015,21:18:28,1
MG,-19.90436,-43.93823,6/29/2015,21:18:28,1
MG,-19.86875,-43.955,6/30/2015,21:18:30,1
MG,-19.86875,-43.955,6/30/2015,21:18:30,1
MG,-19.86875,-43.955,6/30/2015,21:18:30,1
MG,-19.86875,-43.955,6/30/2015,21:18:30,1
MG,-19.86875,-43.955,6/30/2015,21:18:30,1
MG,-19.86875,-43.955,6/30/2015,21:18:30,1
MG,-19.86875,-43.955,6/30/2015,21:18:30,1
MG,-19.93897,-43.93381,7/1/2015,21:18:31,1
MG,-19.93897,-43.93381,7/1/2015,21:18:31,1
MG,-19.93897,-43.93381,7/1/2015,21:18:31,1
MG,-19.93897,-43.93381,7/1/2015,21:18:31,1
MG,-19.93897,-43.93381,7/1/2015,21:18:31,1
MG,-19.93897,-43.93381,7/1/2015,21:18:31,1
MG,-19.93897,-43.93381,7/1/2015,21:18:31,1
MG,-19.86212,-43.96893,7/2/2015,21:18:32,1
MG,-19.86212,-43.96893,7/2/2015,21:18:32,1
MG,-19.86212,-43.96893,7/2/2015,21:18:32,1
MG,-19.86212,-43.96893,7/2/2015,21:18:32,1
MG,-19.86212,-43.96893,7/2/2015,21:18:32,1
MG,-19.86212,-43.96893,7/2/2015,21:18:32,1
MG,-19.86212,-43.96893,7/2/2015,21:18:32,1
MG,-19.89663,-43.93488,7/3/2015,21:18:32,1
MG,-19.89663,-43.93488,7/3/2015,21:18:32,1
MG,-19.89663,-43.93488,7/3/2015,21:18:32,1
MG,-19.89663,-43.93488,7/3/2015,21:18:32,1
MG,-19.89663,-43.93488,7/3/2015,21:18:32,1
MG,-19.89663,-43.93488,7/3/2015,21:18:32,1
MG,-19.89663,-43.93488,7/3/2015,21:18:32,1
MG,-19.89937,-43.94393,7/4/2015,21:18:32,1
MG,-19.89937,-43.94393,7/4/2015,21:18:32,1
MG,-19.89937,-43.94393,7/4/2015,21:18:32,1
MG,-19.89937,-43.94393,7/4/2015,21:18:32,1
MG,-19.89937,-43.94393,7/4/2015,21:18:32,1
MG,-19.89937,-43.94393,7/4/2015,21:18:32,1
MG,-19.89937,-43.94393,7/4/2015,21:18:32,1
MG,-19.946813,-43.94046,7/5/2015,21:18:32,1
MG,-19.946813,-43.94046,7/5/2015,21:18:32,1
MG,-19.946813,-43.94046,7/5/2015,21:18:32,1
MG,-19.946813,-43.94046,7/5/2015,21:18:32,1
MG,-19.946813,-43.94046,7/5/2015,21:18:32,1
MG,-19.946813,-43.94046,7/5/2015,21:18:32,1
MG,-19.946813,-43.94046,7/5/2015,21:18:32,1
MG,-19.88839,-43.96915,7/6/2015,21:18:34,1
MG,-19.88839,-43.96915,7/6/2015,21:18:34,1
MG,-19.88839,-43.96915,7/6/2015,21:18:34,1
MG,-19.88839,-43.96915,7/6/2015,21:18:34,1
MG,-19.88839,-43.96915,7/6/2015,21:18:34,1
MG,-19.88839,-43.96915,7/6/2015,21:18:34,1
MG,-19.88839,-43.96915,7/6/2015,21:18:34,1
MG,-19.89937,-43.94393,7/7/2015,21:18:34,1
MG,-19.89937,-43.94393,7/7/2015,21:18:34,1
MG,-19.89937,-43.94393,7/7/2015,21:18:34,1
MG,-19.89937,-43.94393,7/7/2015,21:18:34,1
MG,-19.89937,-43.94393,7/7/2015,21:18:34,1
MG,-19.89937,-43.94393,7/7/2015,21:18:34,1
MG,-19.89937,-43.94393,7/7/2015,21:18:34,1
MG,-19.89937,-43.94393,7/8/2015,21:18:35,1
MG,-19.89937,-43.94393,7/8/2015,21:18:35,1
MG,-19.89937,-43.94393,7/8/2015,21:18:35,1
MG,-19.89937,-43.94393,7/8/2015,21:18:35,1
MG,-19.89937,-43.94393,7/8/2015,21:18:35,1
MG,-19.89937,-43.94393,7/8/2015,21:18:35,1
MG,-19.89937,-43.94393,7/8/2015,21:18:35,1
MG,-19.94229,-43.93907,7/9/2015,21:18:35,1
MG,-19.94229,-43.93907,7/9/2015,21:18:35,1
MG,-19.94229,-43.93907,7/9/2015,21:18:35,1
MG,-19.94229,-43.93907,7/9/2015,21:18:35,1
MG,-19.94229,-43.93907,7/9/2015,21:18:35,1
MG,-19.94229,-43.93907,7/9/2015,21:18:35,1
MG,-19.94229,-43.93907,7/9/2015,21:18:35,1
MG,-19.86212,-43.96893,7/10/2015,21:18:36,1
MG,-19.86212,-43.96893,7/10/2015,21:18:36,1
MG,-19.86212,-43.96893,7/10/2015,21:18:36,1
MG,-19.86212,-43.96893,7/10/2015,21:18:36,1
MG,-19.86212,-43.96893,7/10/2015,21:18:36,1
MG,-19.86212,-43.96893,7/10/2015,21:18:36,1
MG,-19.86212,-43.96893,7/10/2015,21:18:36,1
MG,-19.89937,-43.94393,7/11/2015,21:18:36,1
MG,-19.89937,-43.94393,7/11/2015,21:18:36,1
MG,-19.89937,-43.94393,7/11/2015,21:18:36,1
MG,-19.89937,-43.94393,7/11/2015,21:18:36,1
MG,-19.89937,-43.94393,7/11/2015,21:18:36,1
MG,-19.89937,-43.94393,7/11/2015,21:18:36,1
MG,-19.89937,-43.94393,7/11/2015,21:18:36,1
MG,-19.86212,-43.96893,7/12/2015,21:18:36,1
MG,-19.86212,-43.96893,7/12/2015,21:18:36,1
MG,-19.86212,-43.96893,7/12/2015,21:18:36,1
MG,-19.86212,-43.96893,7/12/2015,21:18:36,1
MG,-19.86212,-43.96893,7/12/2015,21:18:36,1
MG,-19.86212,-43.96893,7/12/2015,21:18:36,1
MG,-19.86212,-43.96893,7/12/2015,21:18:36,1
MG,-19.8595,-43.96881,7/13/2015,21:18:36,1
MG,-19.8595,-43.96881,7/13/2015,21:18:36,1
MG,-19.8595,-43.96881,7/13/2015,21:18:36,1
MG,-19.8595,-43.96881,7/13/2015,21:18:36,1
MG,-19.8595,-43.96881,7/13/2015,21:18:36,1
MG,-19.8595,-43.96881,7/13/2015,21:18:36,1
MG,-19.8595,-43.96881,7/13/2015,21:18:36,1
MG,-19.87698,-43.98132,7/14/2015,21:18:37,1
MG,-19.87698,-43.98132,7/14/2015,21:18:37,1
MG,-19.87698,-43.98132,7/14/2015,21:18:37,1
MG,-19.87698,-43.98132,7/14/2015,21:18:37,1
MG,-19.87698,-43.98132,7/14/2015,21:18:37,1
MG,-19.87698,-43.98132,7/14/2015,21:18:37,1
MG,-19.87698,-43.98132,7/14/2015,21:18:37,1
MG,-19.89676,-43.9476,7/15/2015,21:18:38,1
MG,-19.89676,-43.9476,7/15/2015,21:18:38,1
MG,-19.89676,-43.9476,7/15/2015,21:18:38,1
MG,-19.89676,-43.9476,7/15/2015,21:18:38,1
MG,-19.89676,-43.9476,7/15/2015,21:18:38,1
MG,-19.89676,-43.9476,7/15/2015,21:18:38,1
MG,-19.89676,-43.9476,7/15/2015,21:18:38,1
MG,-19.89676,-43.9476,7/16/2015,21:18:38,1
MG,-19.89676,-43.9476,7/16/2015,21:18:38,1
MG,-19.89676,-43.9476,7/16/2015,21:18:38,1
MG,-19.89676,-43.9476,7/16/2015,21:18:38,1
MG,-19.89676,-43.9476,7/16/2015,21:18:38,1
MG,-19.89676,-43.9476,7/16/2015,21:18:38,1
MG,-19.89676,-43.9476,7/16/2015,21:18:38,1
MG,-19.92295,-43.93675,7/17/2015,21:18:39,1
MG,-19.92295,-43.93675,7/17/2015,21:18:39,1
MG,-19.92295,-43.93675,7/17/2015,21:18:39,1
MG,-19.92295,-43.93675,7/17/2015,21:18:39,1
MG,-19.92295,-43.93675,7/17/2015,21:18:39,1
MG,-19.92295,-43.93675,7/17/2015,21:18:39,1
MG,-19.92295,-43.93675,7/17/2015,21:18:39,1
MG,-19.89676,-43.9476,7/18/2015,21:18:40,1
MG,-19.89676,-43.9476,7/18/2015,21:18:40,1
MG,-19.89676,-43.9476,7/18/2015,21:18:40,1
MG,-19.89676,-43.9476,7/18/2015,21:18:40,1
MG,-19.89676,-43.9476,7/18/2015,21:18:40,1
MG,-19.89676,-43.9476,7/18/2015,21:18:40,1
MG,-19.89676,-43.9476,7/18/2015,21:18:40,1
MG,-19.94229,-43.93907,7/19/2015,21:18:40,1
MG,-19.94229,-43.93907,7/19/2015,21:18:40,1
MG,-19.94229,-43.93907,7/19/2015,21:18:40,1
MG,-19.94229,-43.93907,7/19/2015,21:18:40,1
MG,-19.94229,-43.93907,7/19/2015,21:18:40,1
MG,-19.94229,-43.93907,7/19/2015,21:18:40,1
MG,-19.94229,-43.93907,7/19/2015,21:18:40,1
MG,-19.86212,-43.96893,7/20/2015,21:18:41,1
MG,-19.86212,-43.96893,7/20/2015,21:18:41,1
MG,-19.86212,-43.96893,7/20/2015,21:18:41,1
MG,-19.86212,-43.96893,7/20/2015,21:18:41,1
MG,-19.86212,-43.96893,7/20/2015,21:18:41,1
MG,-19.86212,-43.96893,7/20/2015,21:18:41,1
MG,-19.86212,-43.96893,7/20/2015,21:18:41,1
MG,-19.93649,-43.94323,7/21/2015,21:18:41,1
MG,-19.93649,-43.94323,7/21/2015,21:18:41,1
MG,-19.93649,-43.94323,7/21/2015,21:18:41,1
MG,-19.93649,-43.94323,7/21/2015,21:18:41,1
MG,-19.93649,-43.94323,7/21/2015,21:18:41,1
MG,-19.93649,-43.94323,7/21/2015,21:18:41,1
MG,-19.93649,-43.94323,7/21/2015,21:18:41,1
MG,-19.88336,-43.9572,7/22/2015,21:18:42,1
MG,-19.88336,-43.9572,7/22/2015,21:18:42,1
MG,-19.88336,-43.9572,7/22/2015,21:18:42,1
MG,-19.88336,-43.9572,7/22/2015,21:18:42,1
MG,-19.88336,-43.9572,7/22/2015,21:18:42,1
MG,-19.88336,-43.9572,7/22/2015,21:18:42,1
MG,-19.88336,-43.9572,7/22/2015,21:18:42,1
MG,-19.89676,-43.9476,7/23/2015,21:18:42,1
MG,-19.89676,-43.9476,7/23/2015,21:18:42,1
MG,-19.89676,-43.9476,7/23/2015,21:18:42,1
MG,-19.89676,-43.9476,7/23/2015,21:18:42,1
MG,-19.89676,-43.9476,7/23/2015,21:18:42,1
MG,-19.89676,-43.9476,7/23/2015,21:18:42,1
MG,-19.89676,-43.9476,7/23/2015,21:18:42,1
MG,-19.86212,-43.96893,7/24/2015,21:18:42,1
MG,-19.86212,-43.96893,7/24/2015,21:18:42,1
MG,-19.86212,-43.96893,7/24/2015,21:18:42,1
MG,-19.86212,-43.96893,7/24/2015,21:18:42,1
MG,-19.86212,-43.96893,7/24/2015,21:18:42,1
MG,-19.86212,-43.96893,7/24/2015,21:18:42,1
MG,-19.86212,-43.96893,7/24/2015,21:18:42,1
MG,-19.89676,-43.9476,7/25/2015,21:18:42,1
MG,-19.89676,-43.9476,7/25/2015,21:18:42,1
MG,-19.89676,-43.9476,7/25/2015,21:18:42,1
MG,-19.89676,-43.9476,7/25/2015,21:18:42,1
MG,-19.89676,-43.9476,7/25/2015,21:18:42,1
MG,-19.89676,-43.9476,7/25/2015,21:18:42,1
MG,-19.89676,-43.9476,7/25/2015,21:18:42,1
MG,-19.89676,-43.9476,7/26/2015,21:18:45,1
MG,-19.89676,-43.9476,7/26/2015,21:18:45,1
MG,-19.89676,-43.9476,7/26/2015,21:18:45,1
MG,-19.89676,-43.9476,7/26/2015,21:18:45,1
MG,-19.89676,-43.9476,7/26/2015,21:18:45,1
MG,-19.89676,-43.9476,7/26/2015,21:18:45,1
MG,-19.89676,-43.9476,7/26/2015,21:18:45,1
MG,-19.93897,-43.93381,7/27/2015,21:18:45,1
MG,-19.93897,-43.93381,7/27/2015,21:18:45,1
MG,-19.93897,-43.93381,7/27/2015,21:18:45,1
MG,-19.93897,-43.93381,7/27/2015,21:18:45,1
MG,-19.93897,-43.93381,7/27/2015,21:18:45,1
MG,-19.93897,-43.93381,7/27/2015,21:18:45,1
MG,-19.93897,-43.93381,7/27/2015,21:18:45,1
MG,-19.86212,-43.96893,7/28/2015,21:18:46,1
MG,-19.86212,-43.96893,7/28/2015,21:18:46,1
MG,-19.86212,-43.96893,7/28/2015,21:18:46,1
MG,-19.86212,-43.96893,7/28/2015,21:18:46,1
MG,-19.86212,-43.96893,7/28/2015,21:18:46,1
MG,-19.86212,-43.96893,7/28/2015,21:18:46,1
MG,-19.86212,-43.96893,7/28/2015,21:18:46,1
MG,-19.89676,-43.9476,7/29/2015,21:18:47,1
MG,-19.89676,-43.9476,7/29/2015,21:18:47,1
MG,-19.89676,-43.9476,7/29/2015,21:18:47,1
MG,-19.89676,-43.9476,7/29/2015,21:18:47,1
MG,-19.89676,-43.9476,7/29/2015,21:18:47,1
MG,-19.89676,-43.9476,7/29/2015,21:18:47,1
MG,-19.89676,-43.9476,7/29/2015,21:18:47,1
MG,-19.86212,-43.96893,7/30/2015,21:18:47,1
MG,-19.86212,-43.96893,7/30/2015,21:18:47,1
MG,-19.86212,-43.96893,7/30/2015,21:18:47,1
MG,-19.86212,-43.96893,7/30/2015,21:18:47,1
MG,-19.86212,-43.96893,7/30/2015,21:18:47,1
MG,-19.86212,-43.96893,7/30/2015,21:18:47,1
MG,-19.86212,-43.96893,7/30/2015,21:18:47,1
MG,-19.896643,-43.959583,7/31/2015,21:18:50,1
MG,-19.896643,-43.959583,7/31/2015,21:18:50,1
MG,-19.896643,-43.959583,7/31/2015,21:18:50,1
MG,-19.896643,-43.959583,7/31/2015,21:18:50,1
MG,-19.896643,-43.959583,7/31/2015,21:18:50,1
MG,-19.896643,-43.959583,7/31/2015,21:18:50,1
MG,-19.896643,-43.959583,7/31/2015,21:18:50,1
MG,-19.88839,-43.96915,8/1/2015,21:18:50,1
MG,-19.88839,-43.96915,8/1/2015,21:18:50,1
MG,-19.88839,-43.96915,8/1/2015,21:18:50,1
MG,-19.88839,-43.96915,8/1/2015,21:18:50,1
MG,-19.88839,-43.96915,8/1/2015,21:18:50,1
MG,-19.88839,-43.96915,8/1/2015,21:18:50,1
MG,-19.88839,-43.96915,8/1/2015,21:18:50,1
MG,-19.87321,-43.9797,8/2/2015,21:18:51,1
MG,-19.87321,-43.9797,8/2/2015,21:18:51,1
MG,-19.87321,-43.9797,8/2/2015,21:18:51,1
MG,-19.87321,-43.9797,8/2/2015,21:18:51,1
MG,-19.87321,-43.9797,8/2/2015,21:18:51,1
MG,-19.87321,-43.9797,8/2/2015,21:18:51,1
MG,-19.87321,-43.9797,8/2/2015,21:18:51,1
MG,-19.907397,-43.945302,8/3/2015,21:18:51,1
MG,-19.907397,-43.945302,8/3/2015,21:18:51,1
MG,-19.907397,-43.945302,8/3/2015,21:18:51,1
MG,-19.907397,-43.945302,8/3/2015,21:18:51,1
MG,-19.907397,-43.945302,8/3/2015,21:18:51,1
MG,-19.907397,-43.945302,8/3/2015,21:18:51,1
MG,-19.907397,-43.945302,8/3/2015,21:18:51,1
MG,-19.853736,-43.955897,8/4/2015,21:18:52,1
MG,-19.853736,-43.955897,8/4/2015,21:18:52,1
MG,-19.853736,-43.955897,8/4/2015,21:18:52,1
MG,-19.853736,-43.955897,8/4/2015,21:18:52,1
MG,-19.853736,-43.955897,8/4/2015,21:18:52,1
MG,-19.853736,-43.955897,8/4/2015,21:18:52,1
MG,-19.853736,-43.955897,8/4/2015,21:18:52,1
MG,-19.86212,-43.96893,8/5/2015,21:18:53,1
MG,-19.86212,-43.96893,8/5/2015,21:18:53,1
MG,-19.86212,-43.96893,8/5/2015,21:18:53,1
MG,-19.86212,-43.96893,8/5/2015,21:18:53,1
MG,-19.86212,-43.96893,8/5/2015,21:18:53,1
MG,-19.86212,-43.96893,8/5/2015,21:18:53,1
MG,-19.86212,-43.96893,8/5/2015,21:18:53,1
MG,-19.841944,-43.987222,8/6/2015,21:18:54,1
MG,-19.841944,-43.987222,8/6/2015,21:18:54,1
MG,-19.841944,-43.987222,8/6/2015,21:18:54,1
MG,-19.841944,-43.987222,8/6/2015,21:18:54,1
MG,-19.841944,-43.987222,8/6/2015,21:18:54,1
MG,-19.841944,-43.987222,8/6/2015,21:18:54,1
MG,-19.841944,-43.987222,8/6/2015,21:18:54,1
MG,-19.86875,-43.955,8/7/2015,21:18:54,1
MG,-19.86875,-43.955,8/7/2015,21:18:54,1
MG,-19.86875,-43.955,8/7/2015,21:18:54,1
MG,-19.86875,-43.955,8/7/2015,21:18:54,1
MG,-19.86875,-43.955,8/7/2015,21:18:54,1
MG,-19.86875,-43.955,8/7/2015,21:18:54,1
MG,-19.86875,-43.955,8/7/2015,21:18:54,1
MG,-19.89937,-43.94393,8/8/2015,21:18:56,1
MG,-19.89937,-43.94393,8/8/2015,21:18:56,1
MG,-19.89937,-43.94393,8/8/2015,21:18:56,1
MG,-19.89937,-43.94393,8/8/2015,21:18:56,1
MG,-19.89937,-43.94393,8/8/2015,21:18:56,1
MG,-19.89937,-43.94393,8/8/2015,21:18:56,1
MG,-19.89937,-43.94393,8/8/2015,21:18:56,1
MG,-19.87321,-43.9797,8/9/2015,21:18:57,1
MG,-19.87321,-43.9797,8/9/2015,21:18:57,1
MG,-19.87321,-43.9797,8/9/2015,21:18:57,1
MG,-19.87321,-43.9797,8/9/2015,21:18:57,1
MG,-19.87321,-43.9797,8/9/2015,21:18:57,1
MG,-19.87321,-43.9797,8/9/2015,21:18:57,1
MG,-19.87321,-43.9797,8/9/2015,21:18:57,1
MG,-19.86119,-43.95187,8/10/2015,21:18:58,1
MG,-19.86119,-43.95187,8/10/2015,21:18:58,1
MG,-19.86119,-43.95187,8/10/2015,21:18:58,1
MG,-19.86119,-43.95187,8/10/2015,21:18:58,1
MG,-19.86119,-43.95187,8/10/2015,21:18:58,1
MG,-19.86119,-43.95187,8/10/2015,21:18:58,1
MG,-19.86119,-43.95187,8/10/2015,21:18:58,1
MG,-19.93897,-43.93381,8/11/2015,21:18:58,1
MG,-19.93897,-43.93381,8/11/2015,21:18:58,1
MG,-19.93897,-43.93381,8/11/2015,21:18:58,1
MG,-19.93897,-43.93381,8/11/2015,21:18:58,1
MG,-19.93897,-43.93381,8/11/2015,21:18:58,1
MG,-19.93897,-43.93381,8/11/2015,21:18:58,1
MG,-19.93897,-43.93381,8/11/2015,21:18:58,1
MG,-19.88484,-43.99587,8/12/2015,21:19:00,1
MG,-19.88484,-43.99587,8/12/2015,21:19:00,1
MG,-19.88484,-43.99587,8/12/2015,21:19:00,1
MG,-19.88484,-43.99587,8/12/2015,21:19:00,1
MG,-19.88484,-43.99587,8/12/2015,21:19:00,1
MG,-19.88484,-43.99587,8/12/2015,21:19:00,1
MG,-19.88484,-43.99587,8/12/2015,21:19:00,1
MG,-19.896643,-43.959583,8/13/2015,21:19:01,1
MG,-19.896643,-43.959583,8/13/2015,21:19:01,1
MG,-19.896643,-43.959583,8/13/2015,21:19:01,1
MG,-19.896643,-43.959583,8/13/2015,21:19:01,1
MG,-19.896643,-43.959583,8/13/2015,21:19:01,1
MG,-19.896643,-43.959583,8/13/2015,21:19:01,1
MG,-19.896643,-43.959583,8/13/2015,21:19:01,1
MG,-19.872859,-43.963711,8/14/2015,21:19:01,1
MG,-19.872859,-43.963711,8/14/2015,21:19:01,1
MG,-19.872859,-43.963711,8/14/2015,21:19:01,1
MG,-19.872859,-43.963711,8/14/2015,21:19:01,1
MG,-19.872859,-43.963711,8/14/2015,21:19:01,1
MG,-19.872859,-43.963711,8/14/2015,21:19:01,1
MG,-19.872859,-43.963711,8/14/2015,21:19:01,1
MG,-19.86212,-43.96893,8/15/2015,21:19:02,1
MG,-19.86212,-43.96893,8/15/2015,21:19:02,1
MG,-19.86212,-43.96893,8/15/2015,21:19:02,1
MG,-19.86212,-43.96893,8/15/2015,21:19:02,1
MG,-19.86212,-43.96893,8/15/2015,21:19:02,1
MG,-19.86212,-43.96893,8/15/2015,21:19:02,1
MG,-19.86212,-43.96893,8/15/2015,21:19:02,1
MG,-19.94229,-43.93907,8/16/2015,21:19:02,1
MG,-19.94229,-43.93907,8/16/2015,21:19:02,1
MG,-19.94229,-43.93907,8/16/2015,21:19:02,1
MG,-19.94229,-43.93907,8/16/2015,21:19:02,1
MG,-19.94229,-43.93907,8/16/2015,21:19:02,1
MG,-19.94229,-43.93907,8/16/2015,21:19:02,1
MG,-19.94229,-43.93907,8/16/2015,21:19:02,1
MG,-19.86119,-43.95187,8/17/2015,21:19:03,1
MG,-19.86119,-43.95187,8/17/2015,21:19:03,1
MG,-19.86119,-43.95187,8/17/2015,21:19:03,1
MG,-19.86119,-43.95187,8/17/2015,21:19:03,1
MG,-19.86119,-43.95187,8/17/2015,21:19:03,1
MG,-19.86119,-43.95187,8/17/2015,21:19:03,1
MG,-19.86119,-43.95187,8/17/2015,21:19:03,1
MG,-19.88336,-43.9572,8/18/2015,21:19:04,1
MG,-19.88336,-43.9572,8/18/2015,21:19:04,1
MG,-19.88336,-43.9572,8/18/2015,21:19:04,1
MG,-19.88336,-43.9572,8/18/2015,21:19:04,1
MG,-19.88336,-43.9572,8/18/2015,21:19:04,1
MG,-19.88336,-43.9572,8/18/2015,21:19:04,1
